ChargerId,OperatorAbb,City,InsertedDate,Status,Lat,Lon
SJM-00029,TRK,São João da Madeira,2024-01-18,Present,40.89417,-8.483359
SJM-00030,TRK,São João da Madeira,2024-01-18,Present,40.898388,-8.491056
SJM-00031,TRK,São João da Madeira,2024-01-18,Present,40.909695,-8.491333
SJM-00032,TRK,São João da Madeira,2024-01-18,Present,40.892277,-8.497111
SJM-00033,TRK,São João da Madeira,2024-01-18,Present,40.897358,-8.497019
SJM-00034,TRK,São João da Madeira,2025-09-27,Present,40.89633,-8.494967
SJM-00035,TRK,São João da Madeira,2023-12-13,Present,40.89775,-8.493167
SJM-00036,TRK,São João da Madeira,2024-01-18,Present,40.900944,-8.492768
SJM-00037,TRK,São João da Madeira,2024-01-18,Present,40.88528,-8.486472
SJM-00038,TRK,São João da Madeira,2024-01-18,Present,40.8855,-8.4865
SJM-00039,TRK,São João da Madeira,2024-01-18,Present,40.903557,-8.495694
SJM-00040,TRK,São João da Madeira,2024-01-18,Present,40.907543,-8.482131
SJM-00041,TRK,São João da Madeira,2024-01-18,Present,40.883274,-8.492078
SJM-00042,TRK,São João da Madeira,2024-01-18,Present,40.90492,-8.483278
SJM-00043,TRK,São João da Madeira,2024-01-18,Present,40.901306,-8.484
SJM-00044,TRK,São João da Madeira,2024-01-18,Present,40.89666,-8.498609
SJM-00045,TRK,São João da Madeira,2024-01-18,Present,40.893017,-8.48483
SJM-00046,TRK,São João da Madeira,2024-01-18,Present,40.91398,-8.488658
SJM-00047,GLP,São João da Madeira,2025-01-21,Present,40.891838,-8.47552
SJM-00048,HRZ,São João da Madeira,2024-10-20,Present,40.8889,-8.49208
SJM-00049,HRZ,São João da Madeira,2024-10-20,Present,40.8889,-8.49208
SJM-00050,GLP,São João da Madeira,2025-01-21,Present,40.88406,-8.488681
SJM-00051,GLP,São João da Madeira,2025-01-21,Present,40.905796,-8.494608
SJM-90001,HRZ,São João da Madeira,2025-01-01,Present,40.898945,-8.489694
SJM-90002,GLP,São João da Madeira,2025-01-21,Present,40.895557,-8.493694
SJP-00002,EDP,São João da Pesqueira,2025-01-02,Present,41.145325,-7.411268
SJP-00003,EDP,São João da Pesqueira,2023-07-26,Present,41.15171,-7.423602
SJP-90001,EDP,São João da Pesqueira,2023-08-08,Present,41.14639,-7.402333
SLV-00003,EDP,Silves,2023-06-29,Present,37.104664,-8.370463
SLV-00004,EDP,Silves,2023-06-29,Present,37.104664,-8.370463
SLV-00005,VEI,Silves,2025-01-02,Present,37.168167,-8.427096
SLV-00009,EDP,Silves,2023-06-15,Present,37.116547,-8.337296
SLV-00010,LUZ,Silves,2022-12-27,Present,37.18234,-8.28172
SLV-00012,ATL,Silves,2022-11-22,Present,37.106297,-8.359473
SLV-00013,KLS,Silves,2023-10-11,Present,37.26022,-8.292558
SLV-00015,EDP,Silves,2023-06-29,Present,37.157238,-8.336704
SLV-00016,KLS,Silves,2024-10-18,Removed,37.18633,-8.440358
SLV-00017,GLP,Silves,2025-01-21,Present,37.131725,-8.346431
SLV-00018,GLP,Silves,2025-01-21,Present,37.165173,-8.304891
SLV-00019,GLP,Silves,2025-01-21,Present,37.123066,-8.337854
SLV-00020,GLP,Silves,2024-12-24,Present,37.254887,-8.285605
SLV-00021,GLP,Silves,2024-12-24,Present,37.36247,-8.377921
SLV-00022,GLP,Silves,2025-01-21,Present,37.195194,-8.433253
SLV-00023,GLP,Silves,2025-01-21,Present,37.130512,-8.349906
SLV-00024,GLP,Silves,2025-01-21,Present,37.165966,-8.301435
SLV-00025,GLP,Silves,2025-01-21,Present,37.104202,-8.360883
SLV-00026,GLP,Silves,2025-05-21,Present,37.11989,-8.340179
SLV-00027,GLP,Silves,2025-01-21,Present,37.25642,-8.288932
SLV-00028,GLP,Silves,2025-01-21,Present,37.190113,-8.447055
SLV-00029,GLP,Silves,2025-01-21,Present,37.164986,-8.256978
SLV-00031,GLP,Silves,2025-01-21,Present,37.10191,-8.356396
SLV-00032,GLP,Silves,2025-07-16,Present,37.104195,-8.363778
SLV-00033,GLP,Silves,2025-08-06,Present,37.18633,-8.440358
SLV-00034,IHM,Silves,2025-07-30,Present,37.100864,-8.35587
SLV-00035,IHM,Silves,2025-01-02,Present,37.100864,-8.35572
SLV-00036,IHM,Silves,2025-07-30,Present,37.100864,-8.356056
SLV-00037,GLP,Silves,2025-08-29,Present,37.12429,-8.335064
SLV-00038,EDP,Silves,2026-02-10,Present,37.193348,-8.435946
SLV-00039,EDP,Silves,2026-02-10,Present,37.193348,-8.435946
SLV-80001,GLP,Silves,2024-12-24,Present,37.10316,-8.368333
SLV-80002,ATL,Silves,2023-09-25,Present,37.185673,-8.441622
SMA-00002,GLP,Sobral de Monte Agraço,2024-12-24,Present,39.018806,-9.152505
SMA-00003,GLP,Sobral de Monte Agraço,2024-12-24,Present,38.968395,-9.197272
SMA-90001,EDP,Sobral de Monte Agraço,2023-08-08,Present,39.019867,-9.154971
SMG-00002,GLG,Salvaterra de Magos,2024-12-24,Present,39.05356,-8.668107
SMG-00003,GLG,Salvaterra de Magos,2024-12-24,Present,39.05356,-8.668107
SMG-00004,GLG,Salvaterra de Magos,2025-09-18,Present,39.05367,-8.66944
SMG-00005,GLG,Salvaterra de Magos,2024-12-24,Present,39.05367,-8.66944
SMG-00007,EDP,Salvaterra de Magos,2023-03-11,Present,38.99658,-8.737279
SMG-00008,EDP,Salvaterra de Magos,2023-04-11,Present,39.047413,-8.699343
SMG-00009,EDP,Salvaterra de Magos,2023-04-11,Present,39.044456,-8.646231
SMG-00010,KLS,Salvaterra de Magos,2023-10-11,Removed,39.022533,-8.793907
SMG-00012,FCT,Salvaterra de Magos,2024-11-14,Present,39.021618,-8.794586
SMG-00013,FCT,Salvaterra de Magos,2024-11-14,Present,39.049038,-8.732204
SMG-00014,GLP,Salvaterra de Magos,2025-08-13,Present,39.022533,-8.793907
SMG-00015,REP,Salvaterra de Magos,2025-12-30,Present,39.05081,-8.730996
SMG-00016,REP,Salvaterra de Magos,2025-12-30,Present,39.050793,-8.731019
SMG-00017,REP,Salvaterra de Magos,2025-12-30,Present,39.02399,-8.79299
SMG-90001,HRZ,Salvaterra de Magos,2025-01-01,Present,39.02392,-8.793306
SMP-00002,IBD,Santa Marta de Penaguião,2024-01-16,Present,41.25653,-7.7692466
SMP-00003,IBD,Santa Marta de Penaguião,2024-01-16,Present,41.25653,-7.7692466
SMP-90001,GLP,Santa Marta de Penaguião,2025-01-21,Present,41.211002,-7.788134
SNS-00003,MLT,Sines,2024-12-24,Present,37.96517,-8.858963
SNS-00005,HLX,Sines,2023-01-03,Present,37.982784,-8.8333645
SNS-00006,GLG,Sines,2024-12-24,Present,37.959538,-8.858648
SNS-00008,EDP,Sines,2025-01-02,Present,37.961533,-8.868964
SNS-00009,HRZ,Sines,2024-10-20,Present,37.96462,-8.85723
SNS-00011,HRZ,Sines,2024-11-12,Present,37.852154,-8.790209
SNS-00014,ATL,Sines,2023-09-28,Present,37.965492,-8.857432
SNS-00015,EDP,Sines,2025-01-02,Present,37.96634,-8.85796
SNS-00016,KLS,Sines,2024-06-04,Removed,37.958908,-8.854629
SNS-00018,FCT,Sines,2025-02-13,Present,37.966167,-8.857926
SNS-00019,GLP,Sines,2025-08-13,Present,37.958954,-8.871728
SNS-00020,GLP,Sines,2025-10-15,Present,37.85432,-8.787566
SNT-00011,MLT,Sintra,2024-12-24,Present,38.821053,-9.369102
SNT-00012,MLT,Sintra,2024-12-24,Present,38.821053,-9.369102
SNT-00016,PRI,Sintra,2021-12-25,Present,38.787064,-9.298381
SNT-00017,EDP,Sintra,2023-06-29,Present,38.829082,-9.400764
SNT-00018,EDP,Sintra,2023-06-29,Present,38.829082,-9.400764
SNT-00019,MLT,Sintra,2024-12-24,Present,38.821053,-9.369102
SNT-00022,MLT,Sintra,2024-12-24,Present,38.821053,-9.369102
SNT-00023,EDP,Sintra,2023-06-29,Present,38.76289,-9.367094
SNT-00027,EDP,Sintra,2023-06-29,Present,38.76289,-9.367094
SNT-00029,GLP,Sintra,2024-12-24,Present,38.781498,-9.353081
SNT-00034,GLP,Sintra,2024-12-24,Present,38.781498,-9.353081
SNT-00035,GLP,Sintra,2024-12-24,Present,38.781498,-9.353081
SNT-00036,HLX,Sintra,2022-08-18,Present,38.77758,-9.348547
SNT-00037,HLX,Sintra,2021-07-19,Present,38.77758,-9.348547
SNT-00038,HLX,Sintra,2021-07-19,Present,38.77758,-9.348547
SNT-00041,MOT,Sintra,2025-01-02,Present,38.775047,-9.341978
SNT-00042,MOT,Sintra,2025-01-02,Present,38.774868,-9.341244
SNT-00045,HRZ,Sintra,2025-01-02,Present,38.78241,-9.375741
SNT-00046,GLG,Sintra,2024-12-24,Present,38.787643,-9.341383
SNT-00050,PRI,Sintra,2021-12-25,Present,38.792492,-9.357781
SNT-00051,PRI,Sintra,2021-12-25,Present,38.79271,-9.359215
SNT-00052,GLG,Sintra,2024-12-24,Present,38.83992,-9.37289
SNT-00053,REP,Sintra,2023-09-05,Present,38.78214,-9.319987
SNT-00055,EDP,Sintra,2025-11-14,Present,38.77702,-9.335286
SNT-00061,REP,Sintra,2025-03-14,Present,38.78328,-9.338636
SNT-00062,REP,Sintra,2025-03-14,Present,38.803337,-9.35617
SNT-00063,PLG,Sintra,2025-04-17,Present,38.81043,-9.273648
SNT-00064,PLG,Sintra,2025-04-16,Present,38.81043,-9.273648
SNT-00065,MOT,Sintra,2025-01-02,Present,38.774693,-9.340291
SNT-00066,MOT,Sintra,2025-01-02,Present,38.77479,-9.340289
SNT-00067,MOT,Sintra,2025-01-02,Present,38.775414,-9.341661
SNT-00068,MOT,Sintra,2025-01-02,Present,38.77519,-9.341732
SNT-00069,MOT,Sintra,2025-01-02,Present,38.775055,-9.341664
SNT-00070,MOT,Sintra,2025-01-02,Present,38.775284,-9.341566
SNT-00071,GLG,Sintra,2024-12-24,Present,38.76139,-9.27889
SNT-00072,PRI,Sintra,2022-02-23,Present,38.78676,-9.296229
SNT-00073,REP,Sintra,2025-06-11,Present,38.76377,-9.2585
SNT-00074,MOO,Sintra,2023-08-20,Present,38.797802,-9.275952
SNT-00075,MOO,Sintra,2023-08-20,Present,38.797806,-9.275735
SNT-00076,EDP,Sintra,2025-08-08,Present,38.77497,-9.282513
SNT-00079,EDP,Sintra,2025-01-02,Present,38.786327,-9.339539
SNT-00080,EDP,Sintra,2025-01-02,Present,38.77916,-9.341585
SNT-00082,EDP,Sintra,2025-01-02,Present,38.80093,-9.326031
SNT-00083,GLP,Sintra,2024-12-24,Present,38.767895,-9.314253
SNT-00084,GLP,Sintra,2024-12-24,Present,38.767895,-9.314253
SNT-00089,HRZ,Sintra,2025-01-02,Present,38.759125,-9.386727
SNT-00090,HRZ,Sintra,2025-01-02,Present,38.759125,-9.386727
SNT-00091,HRZ,Sintra,2025-01-02,Present,38.817093,-9.475406
SNT-00092,HRZ,Sintra,2025-01-02,Present,38.817093,-9.475406
SNT-00095,HRZ,Sintra,2022-12-10,Present,38.759354,-9.386748
SNT-00096,HRZ,Sintra,2022-12-10,Present,38.759354,-9.386748
SNT-00097,HRZ,Sintra,2025-01-02,Present,38.80756,-9.377732
SNT-00103,HRZ,Sintra,2025-01-02,Removed,38.857773,-9.379359
SNT-00105,EDP,Sintra,2025-01-02,Present,38.76961,-9.313514
SNT-00106,IBD,Sintra,2025-01-03,Present,38.756916,-9.279056
SNT-00110,EDP,Sintra,2023-05-17,Present,38.752098,-9.28411
SNT-00111,EDP,Sintra,2025-01-02,Present,38.75195,-9.284076
SNT-00112,EDP,Sintra,2023-05-17,Present,38.75216,-9.283549
SNT-00113,EDP,Sintra,2023-05-17,Present,38.7697,-9.303878
SNT-00114,EDP,Sintra,2023-05-17,Present,38.7697,-9.303878
SNT-00115,EDP,Sintra,2023-05-17,Present,38.76553,-9.297455
SNT-00116,EDP,Sintra,2023-05-17,Present,38.76553,-9.297455
SNT-00117,HRZ,Sintra,2025-01-02,Present,38.760963,-9.385899
SNT-00119,EDP,Sintra,2023-07-04,Present,38.830418,-9.40368
SNT-00120,HLX,Sintra,2023-07-14,Present,38.77875,-9.35519
SNT-00121,HLX,Sintra,2023-07-31,Present,38.77875,-9.35519
SNT-00122,HLX,Sintra,2023-07-14,Present,38.77875,-9.35519
SNT-00123,IBD,Sintra,2025-01-03,Present,38.792263,-9.327565
SNT-00124,EDP,Sintra,2023-06-29,Present,38.8016,-9.4566
SNT-00125,HRZ,Sintra,2025-01-02,Present,38.77395,-9.343858
SNT-00126,ATL,Sintra,2024-02-22,Present,38.758434,-9.380988
SNT-00127,ATL,Sintra,2022-09-15,Present,38.80709,-9.351377
SNT-00128,ATL,Sintra,2022-11-22,Present,38.775692,-9.28493
SNT-00129,KLS,Sintra,2023-10-11,Present,38.758434,-9.380988
SNT-00138,HRZ,Sintra,2025-01-02,Present,38.780357,-9.35343
SNT-00139,HRZ,Sintra,2024-10-20,Present,38.83364,-9.356976
SNT-00140,EDP,Sintra,2025-01-02,Present,38.75058,-9.305056
SNT-00141,EDP,Sintra,2025-01-02,Present,38.766975,-9.279027
SNT-00142,GLP,Sintra,2025-01-21,Present,38.824974,-9.468177
SNT-00143,KLS,Sintra,2023-05-08,Removed,38.77111,-9.287778
SNT-00144,EDP,Sintra,2023-06-29,Present,38.759426,-9.258427
SNT-00145,EDP,Sintra,2023-06-29,Present,38.759426,-9.258427
SNT-00146,EDP,Sintra,2023-06-29,Present,38.844658,-9.322009
SNT-00147,EDP,Sintra,2023-06-29,Present,38.84502,-9.320711
SNT-00148,EDP,Sintra,2023-07-14,Present,38.82611,-9.275219
SNT-00149,GLP,Sintra,2024-12-24,Present,38.781887,-9.349009
SNT-00152,KLS,Sintra,2024-10-18,Removed,38.783195,-9.336583
SNT-00153,EVI,Sintra,2023-12-11,Present,38.76803,-9.278754
SNT-00154,EVI,Sintra,2023-12-11,Present,38.801445,-9.33613
SNT-00156,HRZ,Sintra,2025-07-08,Present,38.74719,-9.29159
SNT-00157,EDP,Sintra,2023-06-29,Present,38.839558,-9.372444
SNT-00158,FCT,Sintra,2024-11-14,Present,38.785774,-9.340322
SNT-00159,FCT,Sintra,2024-11-14,Present,38.785774,-9.340417
SNT-00160,FCT,Sintra,2025-02-03,Present,38.785786,-9.340523
SNT-00161,IBD,Sintra,2025-01-03,Present,38.784477,-9.338677
SNT-00162,EDP,Sintra,2023-06-29,Present,38.778088,-9.339424
SNT-00163,EDP,Sintra,2025-01-02,Present,38.75124,-9.305478
SNT-00164,ATL,Sintra,2024-11-05,Present,38.79276,-9.3293
SNT-00165,REP,Sintra,2024-12-10,Present,38.800404,-9.361765
SNT-00166,EDP,Sintra,2025-01-02,Present,38.777023,-9.336678
SNT-00167,EDP,Sintra,2025-08-19,Present,38.76873,-9.309488
SNT-00168,EDP,Sintra,2023-06-29,Present,38.777016,-9.336348
SNT-00169,EDP,Sintra,2025-01-02,Present,38.777016,-9.336348
SNT-00170,EDP,Sintra,2025-01-02,Present,38.777016,-9.336348
SNT-00171,EDP,Sintra,2023-06-29,Present,38.784058,-9.357698
SNT-00172,EDP,Sintra,2023-06-29,Present,38.782127,-9.357543
SNT-00173,EDP,Sintra,2025-01-02,Present,38.782127,-9.357543
SNT-00174,EDP,Sintra,2025-01-02,Present,38.782127,-9.357543
SNT-00175,FCT,Sintra,2025-02-03,Present,38.788956,-9.373888
SNT-00176,FCT,Sintra,2024-06-25,Present,38.788956,-9.373888
SNT-00177,FCT,Sintra,2025-02-03,Present,38.788956,-9.373888
SNT-00178,FCT,Sintra,2024-06-25,Present,38.788956,-9.373888
SNT-00179,HRZ,Sintra,2024-10-20,Present,38.7825,-9.375561
SNT-00180,HRZ,Sintra,2024-10-20,Present,38.7825,-9.375561
SNT-00181,FCT,Sintra,2025-02-03,Present,38.785786,-9.340523
SNT-00183,ATL,Sintra,2025-04-21,Present,38.83589,-9.35667
SNT-00184,HRZ,Sintra,2025-01-02,Present,38.781654,-9.33002
SNT-00185,HRZ,Sintra,2024-10-20,Present,38.781654,-9.33002
SNT-00186,ENB,Sintra,2026-02-03,Present,38.77094,-9.346718
SNT-00187,ENB,Sintra,2025-01-02,Present,38.771217,-9.346842
SNT-00188,ENB,Sintra,2025-01-02,Present,38.77124,-9.34679
SNT-00189,ENB,Sintra,2025-01-02,Present,38.77131,-9.346646
SNT-00190,ENB,Sintra,2025-01-02,Present,38.77129,-9.346688
SNT-00191,ENB,Sintra,2025-01-02,Present,38.771267,-9.346738
SNT-00192,GLP,Sintra,2025-08-01,Present,38.800327,-9.325723
SNT-00193,GLP,Sintra,2025-08-01,Present,38.76276,-9.307009
SNT-00194,GLP,Sintra,2025-08-02,Present,38.758957,-9.377869
SNT-00195,GLP,Sintra,2025-01-21,Present,38.86139,-9.326944
SNT-00196,GLP,Sintra,2025-08-02,Present,38.787693,-9.229265
SNT-00197,GLP,Sintra,2025-01-21,Present,38.844395,-9.375811
SNT-00198,GLP,Sintra,2025-07-25,Present,38.804443,-9.356111
SNT-00199,GLP,Sintra,2025-07-25,Present,38.77111,-9.287778
SNT-00200,GLP,Sintra,2025-08-02,Present,38.783195,-9.336583
SNT-00201,ENB,Sintra,2026-02-03,Present,38.770992,-9.346763
SNT-00202,ENB,Sintra,2026-02-03,Present,38.771034,-9.346797
SNT-00203,ENB,Sintra,2026-02-03,Present,38.7711,-9.34685
SNT-00204,GLP,Sintra,2025-01-21,Present,38.8174,-9.3617
SNT-00205,GLP,Sintra,2025-08-01,Present,38.78,-9.348889
SNT-00206,IBD,Sintra,2025-07-31,Present,38.756916,-9.279056
SNT-00207,IBD,Sintra,2025-10-15,Present,38.80164,-9.376558
SNT-00208,HRZ,Sintra,2025-09-26,Present,38.782578,-9.301332
SNT-00209,HRZ,Sintra,2025-09-26,Present,38.782578,-9.301332
SNT-00210,HRZ,Sintra,2025-09-26,Present,38.782578,-9.301332
SNT-00211,CME,Sintra,2025-05-29,Present,38.76153,-9.396796
SNT-00212,CME,Sintra,2025-05-29,Present,38.76153,-9.396796
SNT-00213,CME,Sintra,2025-05-29,Present,38.76153,-9.396796
SNT-00214,CME,Sintra,2025-05-29,Present,38.76153,-9.396796
SNT-00215,GLP,Sintra,2025-09-12,Present,38.761868,-9.280506
SNT-00225,EDP,Sintra,2025-12-20,Present,38.830482,-9.403784
SNT-00231,EDP,Sintra,2026-02-13,Present,38.751534,-9.311779
SNT-80002,ATL,Sintra,2023-09-25,Present,38.796795,-9.387974
SNT-80003,GLP,Sintra,2024-12-24,Present,38.79676,-9.386248
SNT-80005,ATL,Sintra,2023-09-25,Present,38.80294,-9.383853
SNT-90001,EDP,Sintra,2023-08-08,Present,38.798508,-9.386674
SNT-90004,EDP,Sintra,2023-08-08,Removed,38.790745,-9.379548
SNT-90006,EDP,Sintra,2023-08-08,Present,38.8024,-9.3756
SNT-90007,GLP,Sintra,2024-02-09,Removed,38.824974,-9.468177
SNT-90008,EDP,Sintra,2023-08-08,Present,38.80463,-9.449554
SNT-90010,GLP,Sintra,2025-01-21,Present,38.7622,-9.373924
SNT-90021,EDP,Sintra,2023-08-08,Present,38.750084,-9.257267
SNT-90024,GLP,Sintra,2025-01-21,Present,38.809044,-9.273814
SPS-00003,HRZ,São Pedro do Sul,2024-11-12,Present,40.75298,-8.06995
SPS-00004,EDP,São Pedro do Sul,2023-07-16,Present,40.73951,-8.092317
SPS-00005,EDP,São Pedro do Sul,2023-07-24,Present,40.78313,-8.053863
SPS-00007,ATL,São Pedro do Sul,2024-11-21,Present,40.75722,-8.06689
SPS-00009,GLP,São Pedro do Sul,2025-01-21,Present,40.76102,-8.06281
SPS-00010,CPS,São Pedro do Sul,2025-11-28,Present,41.16232,-8.507766
SPS-90001,GLP,São Pedro do Sul,2025-01-21,Present,40.764606,-8.064078
SRD-00002,EDP,Sardoal,2023-06-29,Present,39.525658,-8.156125
SRD-90001,EDP,Sardoal,2023-08-08,Present,39.538532,-8.159621
SRE-00001,EVC,Soure,2025-12-12,Present,40.06065,-8.62594
SRE-00005,ATL,Soure,2023-10-03,Present,40.066803,-8.617059
SRE-00006,KLS,Soure,2024-10-18,Removed,40.064117,-8.619289
SRE-00007,GLP,Soure,2025-09-02,Present,40.064117,-8.619289
SRE-90002,HRZ,Soure,2025-01-01,Present,40.05672,-8.626685
SRN-00002,EDP,Sernancelhe,2023-07-26,Present,40.898876,-7.486381
SRN-00003,TRK,Sernancelhe,2023-12-13,Present,40.89641,-7.494398
SRN-00004,GLP,Sernancelhe,2024-12-24,Present,40.898624,-7.485915
SRN-90001,HRZ,Sernancelhe,2025-01-01,Present,40.897316,-7.493392
SRP-00002,EDP,Serpa,2023-07-24,Present,37.93869,-7.604063
SRP-00004,EVP,Serpa,2022-05-18,Present,37.942047,-7.598504
SRP-00005,KLS,Serpa,2023-10-11,Removed,37.94265,-7.608272
SRP-00006,GLP,Serpa,2025-08-29,Present,37.942654,-7.608272
SRP-90001,HRZ,Serpa,2025-01-01,Present,37.940636,-7.6038775
SRQ-00002,SEG,São Roque do Pico,2025-01-01,Present,38.525307,-28.319056
SRT-00003,REP,Sertã,2025-06-11,Present,39.77349,-8.110834
SRT-00004,GLP,Sertã,2024-12-24,Present,39.812508,-8.108238
SRT-00006,ATL,Sertã,2023-11-02,Present,39.799217,-8.095724
SRT-90001,GLP,Sertã,2025-01-21,Present,39.801846,-8.098475
SRT-90002,HRZ,Sertã,2025-01-01,Present,39.816917,-8.187576
SSB-00003,MLT,Sesimbra,2024-12-24,Present,38.464348,-9.09847
SSB-00004,MLT,Sesimbra,2024-12-24,Present,38.464348,-9.09847
SSB-00006,EDP,Sesimbra,2025-01-02,Present,38.47837,-9.103127
SSB-00007,GLP,Sesimbra,2024-12-24,Present,38.44255,-9.098555
SSB-00008,EVP,Sesimbra,2022-08-24,Present,38.43809,-9.115957
SSB-00009,GLP,Sesimbra,2024-12-24,Present,38.4719,-9.087246
SSB-00010,PRI,Sesimbra,2022-10-26,Present,38.554638,-9.088423
SSB-00013,ATL,Sesimbra,2023-09-28,Present,38.574223,-9.037216
SSB-00014,EDP,Sesimbra,2025-01-02,Present,38.48204,-9.10312
SSB-00015,ATL,Sesimbra,2022-02-02,Present,38.573807,-9.037277
SSB-00016,KLS,Sesimbra,2024-05-21,Removed,38.56622,-9.040185
SSB-00017,KLS,Sesimbra,2024-06-04,Removed,38.485157,-9.104419
SSB-00019,IBD,Sesimbra,2024-01-16,Present,38.543755,-9.053495
SSB-00020,GLP,Sesimbra,2026-01-28,Present,38.56574,-9.037391
SSB-00021,GLP,Sesimbra,2025-08-19,Present,38.485157,-9.104419
SSB-00022,IBD,Sesimbra,2025-08-20,Present,38.54393,-9.053123
SSB-00023,MAK,Sesimbra,2026-02-06,Present,38.4433,-9.105426
SSB-00024,MAK,Sesimbra,2026-02-07,Present,38.4433,-9.105426
SSB-00025,MAK,Sesimbra,2026-02-07,Present,38.4433,-9.105426
SSB-00026,MAK,Sesimbra,2026-02-07,Present,38.4433,-9.105426
SSB-00027,MAK,Sesimbra,2026-02-07,Present,38.4433,-9.105426
SSB-00028,MAK,Sesimbra,2026-02-07,Present,38.4433,-9.105426
SSB-90001,EDP,Sesimbra,2023-08-08,Present,38.44795,-9.099966
SSL-00002,TRK,Sousel,2024-01-18,Present,38.953064,-7.67438
SSL-90001,HRZ,Sousel,2025-01-01,Present,38.95689,-7.672083
STB-00014,HLX,Setúbal,2023-01-03,Present,38.539394,-8.875041
STB-00015,HRZ,Setúbal,2022-01-14,Present,38.522614,-8.945479
STB-00016,MLT,Setúbal,2024-12-24,Present,38.562954,-9.074943
STB-00017,REP,Setúbal,2025-06-11,Present,38.534203,-8.867804
STB-00019,PLG,Setúbal,2025-06-17,Present,38.544807,-9.030963
STB-00020,EDP,Setúbal,2023-06-29,Present,38.533028,-8.909654
STB-00021,EDP,Setúbal,2023-06-29,Present,38.533028,-8.909654
STB-00023,REP,Setúbal,2023-09-05,Present,38.530342,-9.02095
STB-00024,IBD,Setúbal,2025-01-03,Present,38.53944,-8.867773
STB-00030,HRZ,Setúbal,2022-07-19,Present,38.52405,-8.877407
STB-00031,PRI,Setúbal,2022-06-07,Present,38.649776,-8.997055
STB-00032,PRI,Setúbal,2022-06-07,Present,38.649776,-8.997055
STB-00034,HRZ,Setúbal,2025-07-08,Present,38.538364,-8.838114
STB-00035,GLP,Setúbal,2024-12-24,Present,38.522625,-8.898501
STB-00036,GLP,Setúbal,2024-12-24,Present,38.535336,-8.865241
STB-00037,GLP,Setúbal,2024-12-24,Present,38.535336,-8.865241
STB-00049,EDP,Setúbal,2023-06-29,Present,38.521763,-8.889354
STB-00050,EDP,Setúbal,2023-06-29,Present,38.522465,-8.887572
STB-00051,EDP,Setúbal,2023-06-29,Present,38.522118,-8.886143
STB-00056,HRZ,Setúbal,2024-10-20,Present,38.540287,-8.86986
STB-00058,ECI,Setúbal,2024-05-12,Present,38.538177,-8.87246
STB-00059,ECI,Setúbal,2025-02-06,Present,38.5382,-8.872362
STB-00060,ATL,Setúbal,2023-09-28,Present,38.52726,-9.00226
STB-00061,ATL,Setúbal,2023-09-29,Present,38.533237,-8.884313
STB-00062,ATL,Setúbal,2023-10-03,Present,38.52549,-8.880735
STB-00064,HRZ,Setúbal,2025-01-02,Present,38.542145,-9.027058
STB-00065,EDP,Setúbal,2023-06-29,Present,38.5381,-8.8578
STB-00066,EDP,Setúbal,2023-06-29,Present,38.54889,-8.884655
STB-00067,ATL,Setúbal,2023-10-31,Present,38.5357,-8.867939
STB-00068,ATL,Setúbal,2022-11-22,Present,38.522804,-8.893194
STB-00069,ATL,Setúbal,2022-11-22,Present,38.522804,-8.893194
STB-00070,HRZ,Setúbal,2025-07-08,Present,38.53475,-8.873883
STB-00071,HRZ,Setúbal,2025-01-02,Present,38.53475,-8.873883
STB-00072,KLS,Setúbal,2024-05-21,Removed,38.539513,-8.867519
STB-00073,KLS,Setúbal,2024-05-21,Removed,38.539173,-8.88678
STB-00074,KLS,Setúbal,2023-10-11,Removed,38.523106,-9.020118
STB-00075,EDP,Setúbal,2023-12-04,Present,38.5381,-8.8578
STB-00076,HLX,Setúbal,2023-07-14,Present,38.53753,-8.876342
STB-00077,HLX,Setúbal,2023-07-31,Present,38.53753,-8.876342
STB-00078,HLX,Setúbal,2023-10-12,Present,38.53753,-8.876342
STB-00080,EDP,Setúbal,2023-07-14,Present,38.53052,-8.901851
STB-00081,HRZ,Setúbal,2025-07-08,Present,38.53475,-8.873883
STB-00082,FCT,Setúbal,2024-11-14,Present,38.5326,-8.8844
STB-00084,KLS,Setúbal,2024-10-18,Removed,38.521538,-8.872692
STB-00085,HRZ,Setúbal,2025-07-08,Present,38.540405,-8.87077
STB-00086,EDP,Setúbal,2023-06-29,Present,38.541424,-8.875477
STB-00090,EDP,Setúbal,2025-01-02,Present,38.538734,-8.866144
STB-00092,EDP,Setúbal,2023-07-16,Present,38.539536,-8.869976
STB-00093,HLX,Setúbal,2023-07-14,Present,38.539337,-8.875388
STB-00096,GLP,Setúbal,2025-03-26,Present,38.529125,-8.87577
STB-00098,GLP,Setúbal,2025-08-13,Present,38.539173,-8.88678
STB-00099,GLP,Setúbal,2025-08-13,Present,38.539513,-8.867519
STB-00100,GLP,Setúbal,2025-08-13,Present,38.523106,-9.020118
STB-00101,GLP,Setúbal,2025-08-13,Present,38.521538,-8.872692
STB-00102,PRI,Setúbal,2025-05-26,Present,38.57517,-9.027609
STB-00103,CME,Setúbal,2025-05-29,Present,38.513016,-8.911793
STB-00104,CME,Setúbal,2025-05-29,Present,38.513016,-8.911793
STB-00105,CME,Setúbal,2025-05-29,Present,38.513016,-8.911793
STB-00113,GLP,Setúbal,2025-08-09,Present,38.51272,-8.860198
