LOCATION_UID;CONNECTOR_ID;VALID_FROM;COMPONENT_TYPE;PRICE;MIN_DURATION;MAX_DURATION;MIN_KWH;MAX_KWH;START_HOUR;END_HOUR
VCT-00032;4;2022-09-22;FLAT;0,2964;;;;;;
VCT-00032;4;2022-09-22;TIME;0,025;0;;;;;
VCT-00033;1;2022-11-15;FLAT;0,2964;;;;;;
VCT-00033;1;2022-11-15;TIME;0,025;0;;;;;
VCT-00033;2;2022-11-15;FLAT;0,2964;;;;;;
VCT-00033;2;2022-11-15;TIME;0,025;0;;;;;
VCT-00033;3;2022-11-15;FLAT;0,2964;;;;;;
VCT-00033;3;2022-11-15;TIME;0,025;0;;;;;
VCT-00033;4;2022-11-15;FLAT;0,2964;;;;;;
VCT-00033;4;2022-11-15;TIME;0,025;0;;;;;
VCT-00034;1;2022-11-24;FLAT;0,297;;;;;;
VCT-00034;1;2022-11-24;TIME;0,03;0;;;;;
VCT-00034;2;2022-11-24;FLAT;0,297;;;;;;
VCT-00034;2;2022-11-24;TIME;0,03;0;;;;;
VCT-90001;1;2021-09-22;TIME;0,004;0;;;;;
VCT-90001;2;2021-09-22;TIME;0,004;0;;;;;
VCT-90003;1;2021-11-30;TIME;0,015;0;;;;;
VCT-90003;2;2021-11-30;TIME;0,015;0;;;;;
VCT-90004;1;2020-08-01;TIME;0,006;0;;;;;
VCT-90004;2;2020-08-01;TIME;0,006;0;;;;;
VCT-90005;1;2020-08-01;TIME;0,005;0;;;;;
VCT-90005;2;2020-08-01;TIME;0,005;0;;;;;
VCT-90006;1;2020-09-11;TIME;0,0037;0;;;;;
VCT-90006;2;2020-09-11;TIME;0,0037;0;;;;;
VCT-90007;1;2020-11-23;ENERGY;0,1;;;0;;;
VCT-90007;2;2020-11-23;ENERGY;0,1;;;0;;;
VCT-90008;1;2021-09-22;TIME;0,004;0;;;;;
VCT-90008;2;2021-09-22;TIME;0,004;0;;;;;
VCT-90009;1;2021-02-08;TIME;0,009;0;;;;;
VCT-90009;2;2021-02-08;TIME;0,009;0;;;;;
VCT-90010;1;2020-08-01;TIME;0,006;0;;;;;
VCT-90010;2;2020-08-01;TIME;0,006;0;;;;;
VDG-90001;1;2020-12-16;TIME;0,025;0;;;;;
VDG-90001;2;2020-12-16;TIME;0,025;0;;;;;
VFC-00001;1;2021-07-02;FLAT;0,1657;;;;;;
VFC-00001;1;2021-07-02;TIME;0,03;0;;;;;
VFC-00001;2;2021-07-02;FLAT;0,1657;;;;;;
VFC-00001;2;2021-07-02;TIME;0,03;0;;;;;
VFC-00003;1;2022-02-23;ENERGY;0,06;;;0;;;
VFC-00003;1;2022-02-23;FLAT;0,297;;;;;;
VFC-00003;1;2022-02-23;TIME;0,01;0;;;;;
VFC-00004;1;2022-02-23;ENERGY;0,06;;;0;;;
VFC-00004;1;2022-02-23;FLAT;0,297;;;;;;
VFC-00004;1;2022-02-23;TIME;0,01;0;;;;;
VFL-00002;1;2022-11-15;FLAT;0,297;;;;;;
VFL-00002;1;2022-11-15;TIME;0,09;0;;;;;
VFL-00002;2;2022-11-15;FLAT;0,297;;;;;;
VFL-00002;2;2022-11-15;TIME;0,09;0;;;;;
VFL-00002;3;2022-11-15;FLAT;0,297;;;;;;
VFL-00002;3;2022-11-15;TIME;0,09;0;;;;;
VFL-90001;1;2020-08-01;TIME;0,031;0;;;;;
VFL-90001;2;2020-08-01;TIME;0,031;0;;;;;
VFR-00003;1;2022-07-12;FLAT;0,2964;;;;;;
VFR-00003;1;2022-07-12;TIME;0,12;0;;;;;
VFR-00003;2;2022-07-12;FLAT;0,2964;;;;;;
VFR-00003;2;2022-07-12;TIME;0,12;0;;;;;
VFR-00003;3;2022-07-12;FLAT;0,2964;;;;;;
VFR-00003;3;2022-07-12;TIME;0,12;0;;;;;
VFR-00004;1;2022-01-14;FLAT;0,3;;;;;;
VFR-00004;1;2022-01-14;TIME;0,1;0;;;;;
VFR-00004;2;2022-01-14;FLAT;0,3;;;;;;
VFR-00004;2;2022-01-14;TIME;0,1;0;;;;;
VFR-00004;3;2022-01-14;FLAT;0,3;;;;;;
VFR-00004;3;2022-01-14;TIME;0,1;0;;;;;
VFR-00005;1;2022-01-14;FLAT;0,3;;;;;;
VFR-00005;1;2022-01-14;TIME;0,035;0;;;;;
VFR-00005;2;2022-01-14;FLAT;0,3;;;;;;
VFR-00005;2;2022-01-14;TIME;0,035;0;;;;;
VFR-00006;1;2020-11-10;TIME;0,08;0;;;;;
VFR-00006;2;2020-11-10;TIME;0,08;0;;;;;
VFR-00006;3;2020-11-10;TIME;0,08;0;;;;;
VFR-00007;1;2022-06-23;FLAT;0,3;;;;;;
VFR-00007;1;2022-06-23;TIME;0,1;0;;;;;
VFR-00007;2;2022-06-23;FLAT;0,3;;;;;;
VFR-00007;2;2022-06-23;TIME;0,1;0;;;;;
VFR-00007;3;2022-06-23;FLAT;0,3;;;;;;
VFR-00007;3;2022-06-23;TIME;0,1;0;;;;;
VFR-00008;1;2022-01-14;FLAT;0,3;;;;;;
VFR-00008;1;2022-01-14;TIME;0,1;0;;;;;
VFR-00008;2;2022-01-14;FLAT;0,3;;;;;;
VFR-00008;2;2022-01-14;TIME;0,1;0;;;;;
VFR-00008;3;2022-01-14;FLAT;0,3;;;;;;
VFR-00008;3;2022-01-14;TIME;0,1;0;;;;;
VFR-00009;1;2022-02-13;FLAT;0,2964;;;;;;
VFR-00009;1;2022-02-13;TIME;0,015;0;;;;;
VFR-00009;2;2022-02-13;FLAT;0,2964;;;;;;
VFR-00009;2;2022-02-13;TIME;0,015;0;;;;;
VFR-00010;1;2022-07-12;FLAT;0,2964;;;;;;
VFR-00010;1;2022-07-12;TIME;0,12;0;;;;;
VFR-00010;2;2022-07-12;FLAT;0,2964;;;;;;
VFR-00010;2;2022-07-12;TIME;0,12;0;;;;;
VFR-00010;3;2022-07-12;FLAT;0,2964;;;;;;
VFR-00010;3;2022-07-12;TIME;0,12;0;;;;;
VFR-00011;1;2021-10-10;TIME;0,02;0;;;;;
VFR-00011;2;2021-10-10;TIME;0,02;0;;;;;
VFR-00012;1;2021-10-25;FLAT;0,2;;;;;;
VFR-00012;1;2021-10-25;TIME;0,09;0;;;;;
VFR-00012;2;2021-10-25;FLAT;0,2;;;;;;
VFR-00012;2;2021-10-25;TIME;0,09;0;;;;;
VFR-00013;1;2022-03-25;FLAT;0,3;;;;;;
VFR-00013;1;2022-03-25;TIME;0,1;0;;;;;
VFR-00013;2;2022-03-25;FLAT;0,3;;;;;;
VFR-00013;2;2022-03-25;TIME;0,1;0;;;;;
VFR-00013;3;2022-03-25;FLAT;0,3;;;;;;
VFR-00013;3;2022-03-25;TIME;0,1;0;;;;;
VFR-00014;1;2022-07-12;TIME;0,02;0;;;;;
VFR-00014;2;2022-07-12;TIME;0,02;0;;;;;
VFR-00015;1;2022-07-28;ENERGY;0,07;;;0;;;
VFR-00015;1;2022-07-28;FLAT;0,297;;;;;;
VFR-00015;1;2022-07-28;TIME;0,09;0;;;;;
VFR-00015;2;2022-07-28;ENERGY;0,07;;;0;;;
VFR-00015;2;2022-07-28;FLAT;0,297;;;;;;
VFR-00015;2;2022-07-28;TIME;0,09;0;;;;;
VFR-00015;3;2022-07-28;ENERGY;0,07;;;0;;;
VFR-00015;3;2022-07-28;FLAT;0,297;;;;;;
VFR-00015;3;2022-07-28;TIME;0,09;0;;;;;
VFR-00016;1;2022-10-08;ENERGY;0,07;;;0;;;
VFR-00016;1;2022-10-08;FLAT;0,297;;;;;;
VFR-00016;1;2022-10-08;TIME;0,1;0;;;;;
VFR-00016;2;2022-10-08;ENERGY;0,07;;;0;;;
VFR-00016;2;2022-10-08;FLAT;0,297;;;;;;
VFR-00016;2;2022-10-08;TIME;0,1;0;;;;;
VFR-00017;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00017;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00017;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00017;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00018;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00018;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00018;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00018;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00019;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00019;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00019;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00019;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00020;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00020;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00020;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00020;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00021;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00021;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00021;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00021;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00022;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00022;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00022;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00022;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00023;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00023;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00023;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00023;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00024;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00024;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00024;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00024;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00025;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00025;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00025;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00025;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00026;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00026;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00026;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00026;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00027;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00027;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00027;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00027;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00028;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00028;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00028;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00028;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00029;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00029;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00029;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00029;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00030;1;2022-10-12;FLAT;0,2964;;;;;;
VFR-00030;1;2022-10-12;TIME;0,035;0;;;;;
VFR-00030;2;2022-10-12;FLAT;0,2964;;;;;;
VFR-00030;2;2022-10-12;TIME;0,035;0;;;;;
VFR-00031;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00031;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00031;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00031;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00032;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00032;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00032;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00032;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00033;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00033;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00033;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00033;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00034;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00034;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00034;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00034;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00035;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00035;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00035;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00035;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00036;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00036;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00036;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00036;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00037;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00037;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00037;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00037;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00038;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00038;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00038;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00038;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00039;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00039;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00039;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00039;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00040;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00040;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00040;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00040;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00041;1;2022-10-27;FLAT;0,2964;;;;;;
VFR-00041;1;2022-10-27;TIME;0,035;0;;;;;
VFR-00041;2;2022-10-27;FLAT;0,2964;;;;;;
VFR-00041;2;2022-10-27;TIME;0,035;0;;;;;
VFR-00042;1;2022-11-06;TIME;0,115;0;;;;;
VFR-00042;2;2022-11-06;TIME;0,115;0;;;;;
VFR-00043;1;2022-11-24;FLAT;0,2964;;;;;;
VFR-00043;1;2022-11-24;TIME;0,035;0;;;;;
VFR-00043;2;2022-11-24;FLAT;0,2964;;;;;;
VFR-00043;2;2022-11-24;TIME;0,035;0;;;;;
VFR-00044;1;2022-11-24;FLAT;0,2964;;;;;;
VFR-00044;1;2022-11-24;TIME;0,035;0;;;;;
VFR-00044;2;2022-11-24;FLAT;0,2964;;;;;;
VFR-00044;2;2022-11-24;TIME;0,035;0;;;;;
VFR-00045;1;2022-11-24;FLAT;0,2964;;;;;;
VFR-00045;1;2022-11-24;TIME;0,035;0;;;;;
VFR-00045;2;2022-11-24;FLAT;0,2964;;;;;;
VFR-00045;2;2022-11-24;TIME;0,035;0;;;;;
VFR-00046;1;2022-11-24;FLAT;0,2964;;;;;;
VFR-00046;1;2022-11-24;TIME;0,035;0;;;;;
VFR-00046;2;2022-11-24;FLAT;0,2964;;;;;;
VFR-00046;2;2022-11-24;TIME;0,035;0;;;;;
VFR-00047;1;2022-11-24;FLAT;0,2964;;;;;;
VFR-00047;1;2022-11-24;TIME;0,035;0;;;;;
VFR-00047;2;2022-11-24;FLAT;0,2964;;;;;;
VFR-00047;2;2022-11-24;TIME;0,035;0;;;;;
VFR-00048;1;2022-11-24;FLAT;0,2964;;;;;;
VFR-00048;1;2022-11-24;TIME;0,035;0;;;;;
VFR-00048;2;2022-11-24;FLAT;0,2964;;;;;;
VFR-00048;2;2022-11-24;TIME;0,035;0;;;;;
VFR-00049;1;2022-12-03;ENERGY;0,1;;;0;;;
VFR-00049;1;2022-12-03;FLAT;0,3;;;;;;
VFR-00049;1;2022-12-03;TIME;0,1;0;;;;;
VFR-00049;2;2022-12-03;ENERGY;0,1;;;0;;;
VFR-00049;2;2022-12-03;FLAT;0,3;;;;;;
VFR-00049;2;2022-12-03;TIME;0,1;0;;;;;
VFR-00049;3;2022-12-03;ENERGY;0,1;;;0;;;
VFR-00049;3;2022-12-03;FLAT;0,3;;;;;;
VFR-00049;3;2022-12-03;TIME;0,1;0;;;;;
VFR-90002;1;2021-10-14;TIME;0,02;0;;;;;
VFR-90002;2;2021-10-14;TIME;0,02;0;;;;;
VFX-00002;1;2022-06-10;FLAT;0,3;;;;;;
VFX-00002;1;2022-06-10;TIME;0,09;0;;;;;
VFX-00002;2;2022-06-10;FLAT;0,3;;;;;;
VFX-00002;2;2022-06-10;TIME;0,09;0;;;;;
VFX-00003;1;2021-12-25;FLAT;0,3;;;;;;
VFX-00003;1;2021-12-25;TIME;0,095;0;;;;;
VFX-00003;2;2021-12-25;FLAT;0,3;;;;;;
VFX-00003;2;2021-12-25;TIME;0,095;0;;;;;
VFX-00004;1;2021-05-01;FLAT;0,1657;;;;;;
VFX-00004;2;2021-05-01;FLAT;0,1657;;;;;;
VFX-00005;1;2021-05-01;FLAT;0,1657;;;;;;
VFX-00005;2;2021-05-01;FLAT;0,1657;;;;;;
VFX-00006;1;2021-05-15;FLAT;0,1657;;;;;;
VFX-00007;1;2022-08-19;TIME;0,1;0;;;;;
VFX-00007;2;2022-08-19;TIME;0,1;0;;;;;
VFX-00007;3;2022-08-19;TIME;0,1;0;;;;;
VFX-00008;1;2022-08-19;TIME;0,1;0;;;;;
VFX-00008;2;2022-08-19;TIME;0,1;0;;;;;
VFX-00008;3;2022-08-19;TIME;0,1;0;;;;;
VFX-00009;1;2021-06-17;FLAT;2,2;;;;;;
VFX-00009;1;2021-06-17;TIME;0;0;60;;;;
VFX-00009;1;2021-06-17;TIME;0,036;60;;;;;
VFX-00009;2;2021-06-17;FLAT;2,2;;;;;;
VFX-00009;2;2021-06-17;TIME;0;0;60;;;;
VFX-00009;2;2021-06-17;TIME;0,036;60;;;;;
VFX-00010;1;2021-06-17;FLAT;2,2;;;;;;
VFX-00010;1;2021-06-17;TIME;0;0;60;;;;
VFX-00010;1;2021-06-17;TIME;0,036;60;;;;;
VFX-00010;2;2021-06-17;FLAT;2,2;;;;;;
VFX-00010;2;2021-06-17;TIME;0;0;60;;;;
VFX-00010;2;2021-06-17;TIME;0,036;60;;;;;
VFX-00011;1;2021-06-17;FLAT;2,2;;;;;;
VFX-00011;1;2021-06-17;TIME;0;0;60;;;;
VFX-00011;1;2021-06-17;TIME;0,036;60;;;;;
VFX-00011;2;2021-06-17;FLAT;2,2;;;;;;
VFX-00011;2;2021-06-17;TIME;0;0;60;;;;
VFX-00011;2;2021-06-17;TIME;0,036;60;;;;;
VFX-00012;1;2021-06-17;FLAT;2,2;;;;;;
VFX-00012;1;2021-06-17;TIME;0;0;60;;;;
VFX-00012;1;2021-06-17;TIME;0,036;60;;;;;
VFX-00012;2;2021-06-17;FLAT;2,2;;;;;;
VFX-00012;2;2021-06-17;TIME;0;0;60;;;;
VFX-00012;2;2021-06-17;TIME;0,036;60;;;;;
VFX-00013;1;2020-05-23;TIME;0,08;0;;;;;
VFX-00013;2;2020-05-23;TIME;0,08;0;;;;;
VFX-00013;3;2020-05-23;TIME;0,08;0;;;;;
VFX-00014;1;2021-06-04;FLAT;0,1657;;;;;;
VFX-00014;1;2021-06-04;TIME;0,03;0;120;;;;
VFX-00014;1;2021-06-04;TIME;0,045;120;180;;;;
VFX-00014;1;2021-06-04;TIME;0,09;180;;;;;
VFX-00014;2;2021-06-04;FLAT;0,1657;;;;;;
VFX-00014;2;2021-06-04;TIME;0,03;0;120;;;;
VFX-00014;2;2021-06-04;TIME;0,045;120;180;;;;
VFX-00014;2;2021-06-04;TIME;0,09;180;;;;;
VFX-00015;1;2021-06-04;FLAT;0,1657;;;;;;
VFX-00015;1;2021-06-04;TIME;0,03;0;120;;;;
VFX-00015;1;2021-06-04;TIME;0,045;120;180;;;;
VFX-00015;1;2021-06-04;TIME;0,09;180;;;;;
VFX-00015;2;2021-06-04;FLAT;0,1657;;;;;;
VFX-00015;2;2021-06-04;TIME;0,03;0;120;;;;
VFX-00015;2;2021-06-04;TIME;0,045;120;180;;;;
VFX-00015;2;2021-06-04;TIME;0,09;180;;;;;
VFX-00016;1;2021-06-04;FLAT;0,1657;;;;;;
VFX-00016;1;2021-06-04;TIME;0,03;0;120;;;;
VFX-00016;1;2021-06-04;TIME;0,045;120;180;;;;
VFX-00016;1;2021-06-04;TIME;0,09;180;;;;;
VFX-00016;2;2021-06-04;FLAT;0,1657;;;;;;
VFX-00016;2;2021-06-04;TIME;0,03;0;120;;;;
VFX-00016;2;2021-06-04;TIME;0,045;120;180;;;;
VFX-00016;2;2021-06-04;TIME;0,09;180;;;;;
VFX-00017;1;2022-01-01;FLAT;0,2964;;;;;;
VFX-00017;1;2022-01-01;TIME;0,12;0;;;;;
VFX-00017;2;2022-01-01;FLAT;0,2964;;;;;;
VFX-00017;2;2022-01-01;TIME;0,12;0;;;;;
VFX-00017;3;2022-01-01;FLAT;0,2964;;;;;;
VFX-00017;3;2022-01-01;TIME;0,12;0;;;;;
VFX-00018;1;2022-01-14;FLAT;0,3;;;;;;
VFX-00018;1;2022-01-14;TIME;0,1;0;;;;;
VFX-00018;2;2022-01-14;FLAT;0,3;;;;;;
VFX-00018;2;2022-01-14;TIME;0,1;0;;;;;
VFX-00018;3;2022-01-14;FLAT;0,3;;;;;;
VFX-00018;3;2022-01-14;TIME;0,1;0;;;;;
VFX-00019;1;2021-06-25;TIME;0,08;0;;;;;
VFX-00019;2;2021-06-25;TIME;0,08;0;;;;;
VFX-00019;3;2021-06-25;TIME;0,08;0;;;;;
VFX-00020;1;2022-01-14;FLAT;0,3;;;;;;
VFX-00020;1;2022-01-14;TIME;0,1;0;;;;;
VFX-00020;2;2022-01-14;FLAT;0,3;;;;;;
VFX-00020;2;2022-01-14;TIME;0,1;0;;;;;
VFX-00020;3;2022-01-14;FLAT;0,3;;;;;;
VFX-00020;3;2022-01-14;TIME;0,1;0;;;;;
VFX-00021;1;2022-02-02;FLAT;0,297;;;;;;
VFX-00021;1;2022-02-02;TIME;0,12;0;;;;;
VFX-00021;2;2022-02-02;FLAT;0,297;;;;;;
VFX-00021;2;2022-02-02;TIME;0,12;0;;;;;
VFX-00021;3;2022-02-02;FLAT;0,297;;;;;;
VFX-00021;3;2022-02-02;TIME;0,12;0;;;;;
VFX-00022;1;2022-02-03;ENERGY;0,07;;;0;;;
VFX-00022;1;2022-02-03;FLAT;0,297;;;;;;
VFX-00022;1;2022-02-03;TIME;0,09;0;;;;;
VFX-00022;2;2022-02-03;ENERGY;0,07;;;0;;;
VFX-00022;2;2022-02-03;FLAT;0,297;;;;;;
VFX-00022;2;2022-02-03;TIME;0,09;0;;;;;
VFX-00022;3;2022-02-03;ENERGY;0,07;;;0;;;
VFX-00022;3;2022-02-03;FLAT;0,297;;;;;;
VFX-00022;3;2022-02-03;TIME;0,09;0;;;;;
VFX-00023;1;2021-12-26;FLAT;0,2964;;;;;;
VFX-00023;2;2021-12-26;FLAT;0,2964;;;;;;
VFX-00024;1;2022-02-10;FLAT;0,297;;;;;;
VFX-00024;1;2022-02-10;TIME;0,12;0;;;;;
VFX-00024;2;2022-02-10;FLAT;0,297;;;;;;
VFX-00024;2;2022-02-10;TIME;0,12;0;;;;;
VFX-00024;3;2022-02-10;FLAT;0,297;;;;;;
VFX-00024;3;2022-02-10;TIME;0,12;0;;;;;
VFX-00025;1;2022-07-12;FLAT;0,2964;;;;;;
VFX-00025;1;2022-07-12;TIME;0,12;0;;;;;
VFX-00025;2;2022-07-12;FLAT;0,2964;;;;;;
VFX-00025;2;2022-07-12;TIME;0,12;0;;;;;
VFX-00025;3;2022-07-12;FLAT;0,2964;;;;;;
VFX-00025;3;2022-07-12;TIME;0,12;0;;;;;
VFX-00026;1;2022-04-01;ENERGY;0,07;;;0;;;
VFX-00026;1;2022-04-01;FLAT;0,297;;;;;;
VFX-00026;1;2022-04-01;TIME;0,09;0;;;;;
VFX-00026;2;2022-04-01;ENERGY;0,07;;;0;;;
VFX-00026;2;2022-04-01;FLAT;0,297;;;;;;
VFX-00026;2;2022-04-01;TIME;0,09;0;;;;;
VFX-00026;3;2022-04-01;ENERGY;0,07;;;0;;;
VFX-00026;3;2022-04-01;FLAT;0,297;;;;;;
VFX-00026;3;2022-04-01;TIME;0,09;0;;;;;
VFX-00027;1;2022-04-28;FLAT;0,2964;;;;;;
VFX-00027;1;2022-04-28;TIME;0,035;0;;;;;
VFX-00027;2;2022-04-28;FLAT;0,2964;;;;;;
VFX-00027;2;2022-04-28;TIME;0,035;0;;;;;
VFX-00028;1;2022-05-10;ENERGY;0,07;;;0;;;
VFX-00028;1;2022-05-10;FLAT;0,297;;;;;;
VFX-00028;1;2022-05-10;TIME;0,09;0;;;;;
VFX-00028;2;2022-05-10;ENERGY;0,07;;;0;;;
VFX-00028;2;2022-05-10;FLAT;0,297;;;;;;
VFX-00028;2;2022-05-10;TIME;0,09;0;;;;;
VFX-00028;3;2022-05-10;ENERGY;0,07;;;0;;;
VFX-00028;3;2022-05-10;FLAT;0,297;;;;;;
VFX-00028;3;2022-05-10;TIME;0,09;0;;;;;
VFX-00029;1;2022-05-10;ENERGY;0,07;;;0;;;
VFX-00029;1;2022-05-10;FLAT;0,297;;;;;;
VFX-00029;1;2022-05-10;TIME;0,09;0;;;;;
VFX-00029;2;2022-05-10;ENERGY;0,07;;;0;;;
VFX-00029;2;2022-05-10;FLAT;0,297;;;;;;
VFX-00029;2;2022-05-10;TIME;0,09;0;;;;;
VFX-00029;3;2022-05-10;ENERGY;0,07;;;0;;;
VFX-00029;3;2022-05-10;FLAT;0,297;;;;;;
VFX-00029;3;2022-05-10;TIME;0,09;0;;;;;
VFX-90001;1;2021-05-01;TIME;0,025;0;;;;;
VFX-90001;2;2021-05-01;TIME;0,025;0;;;;;
VGS-00003;1;2022-06-23;FLAT;0,3;;;;;;
VGS-00003;1;2022-06-23;TIME;0,1;0;;;;;
VGS-00003;2;2022-06-23;FLAT;0,3;;;;;;
VGS-00003;2;2022-06-23;TIME;0,1;0;;;;;
VGS-00003;3;2022-06-23;FLAT;0,3;;;;;;
VGS-00003;3;2022-06-23;TIME;0,1;0;;;;;
VGS-00004;1;2021-05-15;TIME;0,08;0;;;;;
VGS-00004;2;2021-05-15;TIME;0,08;0;;;;;
VGS-00004;3;2021-05-15;TIME;0,08;0;;;;;
VGS-00005;1;2022-01-14;FLAT;0,3;;;;;;
VGS-00005;1;2022-01-14;TIME;0,05;0;;;;;
VGS-00005;2;2022-01-14;FLAT;0,3;;;;;;
VGS-00005;2;2022-01-14;TIME;0,05;0;;;;;
VGS-90001;1;2020-11-24;TIME;0,02;0;;;;;
VGS-90001;2;2020-11-24;TIME;0,02;0;;;;;
VIS-00001;1;2022-02-02;FLAT;0,297;;;;;;
VIS-00001;1;2022-02-02;TIME;0,12;0;;;;;
VIS-00001;2;2022-02-02;FLAT;0,297;;;;;;
VIS-00001;2;2022-02-02;TIME;0,12;0;;;;;
VIS-00001;3;2022-02-02;FLAT;0,297;;;;;;
VIS-00001;3;2022-02-02;TIME;0,12;0;;;;;
VIS-00002;1;2022-02-02;FLAT;0,297;;;;;;
VIS-00002;1;2022-02-02;TIME;0,12;0;;;;;
VIS-00002;2;2022-02-02;FLAT;0,297;;;;;;
VIS-00002;2;2022-02-02;TIME;0,12;0;;;;;
VIS-00002;3;2022-02-02;FLAT;0,297;;;;;;
VIS-00002;3;2022-02-02;TIME;0,12;0;;;;;
VIS-00003;1;2021-12-25;FLAT;0,3;;;;;;
VIS-00003;1;2021-12-25;TIME;0,08;0;;;;;
VIS-00003;2;2021-12-25;FLAT;0,3;;;;;;
VIS-00003;2;2021-12-25;TIME;0,08;0;;;;;
